,name,first_seen,scan_date,size,trojan,virus,worm,backdoor,label
5800,../data/2017-10-20/85e42b501758bad387f98839757d7b27c6da0336f8a29bf6fafba0e3fa890a45,2017-10-20,2017-10-20,3585370,17,0,4,19,backdoor
5801,../data/2017-10-20/2c0354e9c122713fa3479bf1a4b8449bd1b98ae7a2fc8fed33c95f2ad9c5ae99,2017-10-19,2017-10-20,9778,9,0,0,0,trojan
5802,../data/2017-10-20/07c33e472915bd264a68ba3c67d467d093d09bd108190557ed8909fa5eedeb25,2017-10-19,2017-10-20,16384,8,0,0,0,trojan
5803,../data/2017-10-20/cb810235a75006f6eac83684f91a99b89661c5858dbec141a7cc6ecd5b616243,2017-10-19,2017-10-20,9778,9,0,0,0,trojan
5804,../data/2017-10-20/0d1bbc9a33501f62794accc73e989203112875c94ee498756dc112549e8cb2da,2017-10-18,2017-10-20,98304,4,16,0,1,virus
5805,../data/2017-10-20/be2a124426866a46d9304111c5c8169ec8d337ddb59a4095b5e5f6b508cff2df,2017-10-20,2017-10-20,196608,3,4,28,2,worm
5806,../data/2018-03-14/4cc6405e454f003f5fe02cea91e60ef919d16874db23c7dccc6870dd438f02a1,2018-02-12,2018-03-13,5633,3,2,1,0,trojan
5807,../data/2017-10-20/72708118eef0afb68c9fb6464e58fe5b8a7cdab74c41c450859abe22932bf366,2017-08-20,2017-10-20,186256,2,18,0,0,virus
5808,../data/2018-03-14/88063df2079f0a64af39c146de9db927cfe2cd8fbea16abefeeb2450f7e8a56b,2018-03-13,2018-03-13,14264,2,11,0,0,virus
5809,../data/2018-03-14/4adc6bebd574758c69692d5e72d769d289b4fe6f8b88ccba3ff424e42e47f252,2018-03-13,2018-03-13,78336,4,1,35,2,worm
5810,../data/2018-03-14/953f841d22681424638552f2c23e97d4b3f04cb222aebdbb6f19d0464209ffe3,2018-03-14,2018-03-14,303104,3,1,9,10,backdoor
5811,../data/2018-03-14/7c3075c23f7b522041b2cb8933913a33c5756bc156a267103ee6394428e8974b,2018-03-13,2018-03-13,1131709,9,1,4,20,backdoor
5812,../data/2018-03-14/8abe59faebd0769f14e4b23d1608966928e6c06de11046275869b3305f1e58a7,2018-03-13,2018-03-13,7168,24,0,2,1,trojan
5813,../data/2017-10-20/3ffa6e8d9be99c846a26a2631973ba40c729479490cc80672ef02c218c2e499c,2017-09-20,2017-10-20,1457642,4,2,30,0,worm
5814,../data/2018-03-14/5feacd41f6bf46e00478f773b61d254356b0d8244597080b2fda8b54ad59ff27,2018-03-13,2018-03-13,20992,1,17,0,0,virus
5815,../data/2017-10-20/3798151b9d640800412ac1150749bf84b1d4fc4497b3aa4a32849b6f5015faee,2017-10-09,2017-10-20,41472,23,0,0,1,trojan
5816,../data/2017-10-20/39ee7fb8653a9c5e19aebf4a9c8fda70088668486e231303b84cd141a4ddab4e,2017-10-20,2017-10-20,206336,3,4,27,2,worm
5817,../data/2017-10-20/537ac73faeea58549fb029644c499f741d8f77f7a48bbd92299120a51cf0bbf1,2017-10-20,2017-10-20,1760710,17,0,4,19,backdoor
5818,../data/2017-10-20/8cd8892b4575049da451c34486a78ef9bd32fbf92c039ae7fb8fde6ba772dd82,2017-10-20,2017-10-20,9778,29,0,0,0,trojan
5819,../data/2018-03-14/b2cbe7f5ea3e173bdc1f8b267133bc7cdec47338aea07893c03ebb84b4246b66,2018-03-13,2018-03-13,12288,1,17,0,0,virus
5820,../data/2017-10-20/f83a596175371aa45cb92c82d37cad1f0cccb187d6c91ce240191d752afd4d3e,2017-10-20,2017-10-20,81920,3,15,0,2,virus
5821,../data/2017-10-20/48bbe95ac9beb43c276d8c4d6af704fbce906f32b0c02dfc7143691d443f6cb8,2017-10-18,2017-10-20,45660,18,0,0,2,trojan
5822,../data/2018-03-14/0b9d8bea8f2670c7430904c85c3f67e7772117b94bbbb06e019d5532faffa36e,2018-03-14,2018-03-14,11192,2,12,0,0,virus
5823,../data/2018-03-14/1a07b6aa31215b5c1d415906b1d27b1863268c40ba3930324ea0fa73dcda3f5c,2018-03-13,2018-03-13,614400,14,0,0,17,backdoor
5824,../data/2018-03-14/01d6fe0d596b196c2cdbdab916d7b6c644a3ecdffb8dcf6c3c0c62a77106bdc7,2018-03-14,2018-03-14,15024,19,0,0,0,trojan
5825,../data/2017-10-20/821c9c2ac136f72cd064dcd47c4b587c5be268fdedd2a7445398094ada492d80,2017-10-20,2017-10-20,24064,18,0,0,15,trojan
5826,../data/2018-03-14/a83567d18d333120503cc27e5cef645da556af279961e717067a1ce25f3f12ce,2018-02-12,2018-03-13,8704,12,1,0,1,trojan
5827,../data/2017-10-20/c9f57684bd8e41e5458650e7f2c23826b133faa625ef00672b0383a005fd6857,2017-10-20,2017-10-20,192000,12,0,1,14,backdoor
5828,../data/2017-10-20/de158a61460cb35a788d95192a4809a363d3293e8dc65ff21c5dda8c22033bfd,2017-10-19,2017-10-20,237073,10,11,1,1,virus
5829,../data/2018-03-14/5eee14f1f0aafcef3553d360039a40cabbb1a609d9b2098297c38c837dbd3dad,2018-03-13,2018-03-13,307712,17,0,4,20,backdoor
5830,../data/2017-10-20/2ffe392ca6fee2e0e3695bb924c1b98d8cdb8c0ecfb7fabddb68c70034580b1d,2017-10-20,2017-10-20,345088,4,2,31,0,worm
5831,../data/2017-10-20/154506c1262bfcb8fcd0f9936fe05bea8948b00c5581d2096b0f9ce558670d4d,2017-10-20,2017-10-20,442368,4,1,34,0,worm
5832,../data/2017-10-20/02410fdd64d229ae4797bc6e72aa28f1e7a369e308c1c9316b639104b185ea20,2017-10-20,2017-10-20,126976,5,15,0,1,virus
5833,../data/2018-03-14/2e78bb09055b8e7e903f41971c19d3cbaed45e5a0797afcd9b96def020244e0e,2018-03-14,2018-03-14,119387,11,1,3,20,backdoor
5834,../data/2018-03-14/b5e6de93a73053eecf1b3f22b553d320804c605611c7824cce30024f417bd250,2018-03-14,2018-03-14,7602,21,0,0,0,trojan
5835,../data/2017-10-20/94d579b3946a85bc29f77586f411f479ae317690e219ab3205364c30cf68c5cb,2017-10-19,2017-10-20,53248,4,16,0,1,virus
5836,../data/2018-03-14/26bde8031f9e097385e5c7a61a907e68c1d1ec0e20702766e3bda6683df604ea,2017-05-26,2018-03-14,189856,1,3,0,0,virus
5837,../data/2018-03-14/004948f58f4a35036e08c56866d801368d56c9ea36ee1cbdbf56eb3a280015b2,2018-03-13,2018-03-13,3619924,17,0,3,18,backdoor
5838,../data/2017-10-20/042d8b665c92262bc361bed8054ec36efea0fccc0c20cd731392aa759d497438,2017-09-20,2017-10-20,339434,4,2,32,0,worm
5839,../data/2017-10-20/ddd96124b427885470cab0c125117c3d349af99e279053ce92f7f510fbd3d04f,2017-08-20,2017-10-20,186256,2,18,0,0,virus
5840,../data/2018-03-14/43ed83e19869624dab8b8039fc67b0ef89d2960f19dcc849b5d8f6b9d5a3b427,2018-03-14,2018-03-14,86824,11,0,13,0,worm
5841,../data/2018-03-14/71324ac6d54afecf5b3153b5cd6170b25ebba03ea9b2b9b961547a8bbb289f94,2018-03-14,2018-03-14,4096,15,0,0,0,trojan
5842,../data/2018-03-14/abf31a9f73a184d1278f24508d7ebb270c294f849337978154816ba93e94fe34,2018-03-14,2018-03-14,65833,9,1,23,0,worm
5843,../data/2017-10-20/c7e16d26acf9df4fd5fa2131f8dbfb6d6ae4ab4384a7a42911f93fbb173851fb,2017-09-20,2017-10-20,98304,0,20,0,0,virus
5844,../data/2017-10-20/24b5f692be21add50d56db0386a2222256dcccc6fb23e528af3a8143a53885e2,2017-09-20,2017-10-20,47850,17,0,0,0,trojan
5845,../data/2017-10-20/df9555c856bd57bd2ba1f83cfd7a3ddf46431599f695fc2ad9437870155d821e,2017-09-20,2017-10-20,152471,8,12,0,1,virus
5846,../data/2018-03-14/8cb5d30baf857af949d5ce7dbebf957285c84c56d3a939e16d13dc1b1735a9e0,2018-03-13,2018-03-13,19968,1,17,0,0,virus
5847,../data/2018-03-14/760946a5cd99c283966b537e4785c183e57da11380a017a0644c13a62649f3ab,2018-03-13,2018-03-13,734766,17,0,4,18,backdoor
5848,../data/2018-03-14/47ca606cc4d7048cf6dd50c56dd813fb78b8bb037bf7f28db39c9f0efdc9c2d9,2018-03-14,2018-03-14,78336,4,1,29,2,worm
5849,../data/2018-03-14/d56b59779b0d45a104a85e057c05438d1556c8c48351a3de68019d8c15d080f3,2018-03-13,2018-03-13,12288,1,13,0,0,virus
5850,../data/2018-03-14/b50cf840a3fd2feffcb7f5b4a6308021ca4420000338059c838d64ed2cae38ed,2018-03-14,2018-03-14,11704,2,12,0,0,virus
5851,../data/2017-10-20/46a25030ae23f27ea2fd1d30f1b9d18c9804745473976b6beafe87f532803d93,2017-10-20,2017-10-20,119292,0,11,9,0,virus
5852,../data/2018-03-14/49c5df74aa2cc26c0ff98018848ce81bed194c2a9f85884bdcaec5e13c67f3d1,2018-03-14,2018-03-14,78336,4,1,35,2,worm
5853,../data/2018-03-14/1998970444074bd47c8631a09d5cdded0023c07005680e690e3206852ecdbe4d,2018-03-13,2018-03-13,17408,1,15,0,0,virus
5854,../data/2018-03-14/0357373bc8be4ae3be15825e58e02c7ecd19bbc54afb671224e7a29622378fcf,2018-03-13,2018-03-13,614400,14,0,0,16,backdoor
5855,../data/2017-10-20/632b19c0f741e1c9d2e82b0c952bd71670eea5c8e6b44dcd76441bbd7d0410c9,2017-09-20,2017-10-20,122600,0,20,0,0,virus
5856,../data/2018-03-14/bfdf19943070aa712f85fb1266135564995ea93f62733ac5d3ff22f349dbb12e,2018-03-14,2018-03-14,27648,8,0,0,10,backdoor
5857,../data/2017-10-20/06c38e4dda1bb7d1d1f9f422a1db592dff495bfe7db497985c2e6dd9a05fab64,2017-10-20,2017-10-20,148992,3,2,28,2,worm
5858,../data/2018-03-14/a6a45743a173f295d7c6178a6b33467f344330e78b4116a8ce943f2b09837ce9,2018-03-13,2018-03-13,12316,23,0,0,0,trojan
5859,../data/2018-03-14/a331e88026fee1fb5fa9fe3fa21af43cbbfd2ffa9cc23f3853263b2ea07dce9e,2018-03-13,2018-03-13,67818,9,0,1,15,backdoor
5860,../data/2018-03-14/a7485db8e33615627ddd14618fc1d6a2422febfed310af09a194ac0d353ec94f,2018-03-13,2018-03-13,44032,4,0,31,2,worm
5861,../data/2018-03-14/584468be2127082d5595db10880e4ad2703c7dcbe1c1413c6ca199c7bebe88ba,2018-03-14,2018-03-14,93696,4,2,34,2,worm
5862,../data/2017-10-20/f58e25c9c67a8e702649e5bba6c7f66fa246f7f9a9ca15978bb9a386d0b46423,2017-10-18,2017-10-20,614400,13,0,0,17,backdoor
5863,../data/2017-10-20/95cd4e8cb9809b8868e1a14a80cd6d26dfb9cccabf99844db4492aff6e492a9e,2017-10-20,2017-10-20,1676526,16,0,4,21,backdoor
5864,../data/2018-03-14/cbba0e6e29aa44159ce57743490c8a9f91c1efb36553cc62b110e68fa022b373,2018-03-14,2018-03-14,78336,4,1,35,2,worm
5865,../data/2017-10-20/c850873a191833ada0b8db888011ad2094c16fa1db2279e305774e2d2b3f6e73,2017-09-20,2017-10-20,63488,4,1,35,2,worm
5866,../data/2018-03-14/d169f70ea4a04aa011a6ed0dfba2debe3361be5991d4e1b92b0a52bf274ad01f,2018-03-14,2018-03-14,757248,14,0,0,23,backdoor
5867,../data/2017-10-20/a43dd58dd6272cff3a6d10195e7d7ad1c376cbf29e10c1a633e9a7e85a71110c,2017-10-18,2017-10-20,5656143,14,4,16,0,worm
5868,../data/2018-03-14/013ebfc08c9648d6099c2fe1d83c7dc32e62e9e207da7d3a403c68c83147f025,2018-03-14,2018-03-14,10748,2,9,13,0,worm
5869,../data/2018-03-14/6ba7494a00cdbf4520f4108ba02f802b0dc9961450a3d710677610ecd74e43ad,2018-03-07,2018-03-14,93484,5,0,18,0,worm
5870,../data/2017-10-20/a31cd369662e793cd2d723c7e3c291e25d759c67cf5a420ef9e3a5746dcc1e4c,2017-09-20,2017-10-20,58140,6,1,34,0,worm
5871,../data/2018-03-14/4227c1f4025c49c53efd37c7daa11378a2f3a10e533f164f7ce9f7874bc24436,2018-03-14,2018-03-14,61440,3,3,15,0,worm
5872,../data/2017-10-20/6c222cfa9ad6a50a1e1a93d3ffe8086a33328d425b2d35ed4b1060fd9595e18c,2017-10-11,2017-10-20,203136,1,16,0,0,virus
5873,../data/2018-03-14/7fed87ff9f657d3f4f565e97212dbaccd60ffbe63d064ad8df3fbb87f11b329b,2018-03-14,2018-03-14,16824,2,12,0,0,virus
5874,../data/2017-10-20/6abf67d1a4604a005e0f83caacc1ecf96721b40b8e331118c2edcb2361a5f8e0,2017-09-20,2017-10-20,255383,8,11,0,1,virus
5875,../data/2018-03-14/8d6f0508fe48e9d7a8bb31c27f7fc0e9b8894b6cecb706fc3c0921e0f84530ce,2018-03-13,2018-03-13,761344,11,0,0,30,backdoor
5876,../data/2017-10-20/2cbda448d2a26d75361c46b692a149acb8cf5ea7b30c1f4d2dc5b83dccb6774c,2017-10-19,2017-10-20,43760,18,0,0,1,trojan
5877,../data/2018-03-14/ceb0448c627279a60f399f6766deb56fac3ecfb1eabb4d5bd492a7a5fc5b3df9,2018-03-13,2018-03-13,614400,14,0,0,16,backdoor
5878,../data/2017-10-20/fc3bfe3ca1b20b666f3c581a17d1df8e14e4b56c550d97a271ff87b8bebdb675,2017-10-20,2017-10-20,106496,3,16,0,1,virus
5879,../data/2018-03-14/988050a07e0f708c2f8474d2919bb94c5916e7de08cc2b7b0de81f64a68330af,2018-03-14,2018-03-14,13752,2,12,0,0,virus
5880,../data/2018-03-14/c45dbced6310dfc2677f2b0a12077a305dd00bcad4b52f561db5e447f90d4421,2017-01-12,2018-03-14,160160,0,3,0,0,virus
5881,../data/2018-03-14/024f7f839143310716171c968f2c3529db615f1b59971c6394368958acb5d442,2018-03-14,2018-03-14,491565,17,0,4,18,backdoor
5882,../data/2018-03-14/c7daf2bbddd85e2afaeff56ebb5a056d6a98e1b55ce8fd729b240c6761e91f1b,2017-01-12,2018-03-14,189856,0,3,0,0,virus
5883,../data/2018-03-14/1512c439586871a9dc9570c014ff702d34e66619e5b6b1fd0f7742eaed8ba33c,2018-03-14,2018-03-14,92132,15,0,4,17,backdoor
5884,../data/2018-03-14/01f057987b86c62cc394555a503083dd1a22602d4f5b571ec5d039b3af4b0a50,2018-03-14,2018-03-14,22020,5,0,34,0,worm
5885,../data/2018-03-14/543e5e0e7ff8998c1201af387a6528a0f9d30914ad7677eb50c6776b849517dd,2018-03-13,2018-03-13,13752,2,12,0,0,virus
5886,../data/2018-03-14/ab0d9d7b7343261c4728da7cb48f7a514838b8029bddd323dd2770be0c1790b1,2018-03-14,2018-03-14,614400,14,0,0,17,backdoor
5887,../data/2018-03-14/22c1e201df1ea1e0cf24866a68b1d171c06817b2e5c177b0462ed5bcbcd267e0,2018-03-13,2018-03-13,8076,23,0,0,0,trojan
5888,../data/2017-10-20/643bdd04ad7dc1b5368c3b28b0c550422b5802f7ae5cf1563c53c4fb1c0d48fe,2017-10-18,2017-10-20,553129,17,0,4,20,backdoor
5889,../data/2018-03-14/45aac849cec10d0524530141724857d70835c481d6a58f33fd8fe01b14772ce2,2018-03-14,2018-03-14,957010,17,0,4,19,backdoor
5890,../data/2018-03-14/29afe2bedaec795e04464298ff5ff7b88dac78c681e94e092d6336391c75a06d,2018-03-13,2018-03-13,17408,1,17,1,0,virus
5891,../data/2018-03-14/6ffd9962a70adb2544903e8fa2130a8b6dd7508843a3d36dac463d36711b38cf,2018-02-26,2018-03-14,6144,11,0,0,0,trojan
5892,../data/2018-03-14/305c1c86512c1c23cc50a8c1666cf76550a5ab2c6cb340c2ad5115e34efa6a2c,2018-03-13,2018-03-13,15288,2,11,0,0,virus
5893,../data/2017-10-20/1c5949c494f9b2678f2de098a54a053e4e4419e9ef1e9d7b2f35ef27e68de5b2,2017-10-20,2017-10-20,87061,15,0,23,0,worm
5894,../data/2017-10-20/c6e8f1c3bd55c4d661b4220a9004e2815e858216864e6a2290adf58b056a33b1,2017-10-20,2017-10-20,345088,4,2,31,0,worm
5895,../data/2018-03-14/218cc5bf0c5f68a373ac91bb5aa8bc9d95140a725ed61ec7349c5f99fb32379e,2018-03-13,2018-03-13,10680,1,10,0,0,virus
5896,../data/2018-03-14/acc25d579d3959001b87aa4f8efe096ce18ba4acf13495a06fe341976f4063a4,2018-03-14,2018-03-14,57344,7,0,21,0,worm
5897,../data/2018-03-14/01fcfbc541f2277fcd9a16fbf119648c0293d902c2cd90dd53a226392ce5156b,2018-03-13,2018-03-13,16824,2,12,0,0,virus
5898,../data/2018-03-14/747225829ade4df0eb2bf3eb223317e148d13bdc81c39f43b7ad4df42f236b0f,2018-03-13,2018-03-13,44236,5,0,35,0,worm
5899,../data/2018-03-14/d78968c51f9cc47e89ca66365bad8093c970454fdb95fef9e9b53109dcf3b2ab,2018-02-22,2018-03-14,5632,16,0,0,0,trojan
5900,../data/2018-03-14/df9b41e0cc272cfa8aa021c12ee68608ba215ee81444d2a6c2e79886ef708794,2018-03-14,2018-03-14,10748,2,10,14,0,worm
5901,../data/2017-10-20/45a2928b1de74ac816d301417944645d909f469c99ffa4f5548893ce478bf0e7,2017-09-20,2017-10-20,60416,0,19,0,0,virus
5902,../data/2017-10-20/649599e5e6ee1da212e87f27b0a109cf57a031163573ffd7b3bd482dc9352cef,2017-10-19,2017-10-20,26624,18,0,0,2,trojan
5903,../data/2018-03-14/ce3803ce2ef1709153baa4c7692a6385f9ecb634f3a77bcb159a0590235f7d2d,2018-03-14,2018-03-14,984075,17,0,4,18,backdoor
5904,../data/2018-03-14/9f689cd0b79946c0ed01f5b4e6fa89c47cbd5582c4eb2cb6d1edcb5c7f221e5e,2018-03-14,2018-03-14,10680,2,12,0,0,virus
5905,../data/2018-06-19/c92ad142bc5f9ba3f75b1a300dfd3afa924abc4725c5c5289592bdf55d4a11db,2017-09-11,2018-06-18,215432,0,17,0,0,virus
5906,../data/2017-10-20/ea71964d55af279d5590d473467947d84ffc2b556ba13c76d6738db75eeeee19,2017-10-20,2017-10-20,30022,30,0,0,0,trojan
5907,../data/2018-03-14/1e9c82bf03edc0183b428859dc939a890d5b6d0e4184ae94505ac950124d713c,2018-03-13,2018-03-14,32768,12,0,14,1,worm
5908,../data/2018-03-14/4d9096e171d037a8715a1f69b350532dfd4fb5466061fc72241bec0a0e9bfff1,2018-03-13,2018-03-13,614400,14,0,0,16,backdoor
5909,../data/2017-10-20/a9c5f61cb0c55c42b95ee39fbdb1b8b7add3e91743b9dced8d4b0c4023270dee,2017-10-18,2017-10-20,4777205,13,3,15,0,worm
5910,../data/2018-03-14/2dda48ceef13a4901943518687be753121187f98ba73146a284ea6a56aed1696,2018-03-13,2018-03-13,19486,4,0,27,0,worm
5911,../data/2018-03-14/d5563293a0129c5497f5ac95afdf5c39c67c6edbaaafa35c99d22b6465716d02,2018-03-13,2018-03-13,13312,1,14,0,0,virus
5912,../data/2017-10-20/92480d4ff84774d80791dcb9c448d2102a866c5c217c6a54b0d432e14ce0e3d3,2017-10-20,2017-10-20,695296,18,0,4,19,backdoor
5913,../data/2017-10-20/c53cfc80763c9f9188a651d023610e3daf609e8e9267130798808f31f4151fc4,2017-10-20,2017-10-20,134656,4,2,31,2,worm
5914,../data/2017-10-20/e3e19a27b97cb222159593865b57a92aba200fab48fab7945d177ee2899907b1,2017-10-20,2017-10-20,239584,0,16,0,0,virus
5915,../data/2017-10-20/4c91c1c1fee4ecda3ecceb2f35eeedff16f247f231c18dbdf76b9f29f4f574fc,2017-10-18,2017-10-20,23040,15,0,1,13,trojan
5916,../data/2018-03-14/b6d199aab8cc1e6df56a548a056a1ef6ea405cbe17dbae8ab256f080f50510ab,2018-03-13,2018-03-13,29124,5,0,36,0,worm
5917,../data/2017-10-20/86dc8dde331b3b918338a5469eaf63395ff3940815d9c6bc818d464082d308b4,2017-10-20,2017-10-20,213976,0,16,0,0,virus
5918,../data/2017-10-20/0a39e027da4b7d10dbf91e383ebe79cfb67a58716c58b6b29965c9d1e921830c,2017-09-20,2017-10-20,41486,35,0,1,6,trojan
5919,../data/2018-03-14/48363ea207ed19f8b1b79d24983e55a767210bc43c13708aeb0da23577f0f3f2,2018-03-13,2018-03-13,29822,10,0,28,0,worm
5920,../data/2017-10-20/4c0f191389779fd0a897995a5c00848aede827f2d725d54c1cda46e9f64dc37f,2017-09-20,2017-10-20,255383,7,11,0,1,virus
5921,../data/2017-10-20/61fe10546b3fde8b952dd6b3b3623c29e30017bc9bf98c3fb7f36777768c91c6,2017-10-20,2017-10-20,507904,4,1,34,0,worm
5922,../data/2018-03-14/4f52184cf32108ac9aaf7f562da9213c40e0a97303d0b861f8820e867fa64dd3,2018-02-26,2018-03-14,7680,5,1,0,3,trojan
5923,../data/2018-03-14/cc41eac3a5864fe50490f6297e2c62eb2f6da3dd3bdbc0355a58db05a71c3674,2018-03-14,2018-03-14,934192,19,0,4,20,backdoor
5924,../data/2017-10-20/8587e1eebfafa640cdc7266bc616ceb22a630c2759c4c07999bb6820d092f55d,2017-10-19,2017-10-20,16384,11,0,0,0,trojan
5925,../data/2017-10-20/4d08f6ccf220267119dd2e646f288158fadc992cf7c408e9635fbc5be0cac0a8,2017-10-20,2017-10-20,81920,3,16,0,1,virus
5926,../data/2017-10-20/23ba0740d48e5a127f089d86e97edb5a4fc9a4f716b68322f47f00d4f7e83465,2017-10-20,2017-10-20,2766299,14,0,4,19,backdoor
5927,../data/2017-10-20/b6babbbbc6bc7dc220d359b5fff20b4b05347fc51ab05bdc39a0717f4f313f47,2017-10-20,2017-10-20,238421,10,18,0,0,virus
5928,../data/2018-03-14/5f2379a5ac342a98d7df514212b247b5eec6a04af1c49d693b8872dfe4c509e8,2018-03-14,2018-03-14,32768,12,0,13,1,worm
5929,../data/2017-10-20/b0a0b28cdf24c1ce5688ac1fd435f1cb85e05e6ef1a398c4857c0f858ea71f10,2017-10-20,2017-10-20,811528,7,1,25,0,worm
5930,../data/2018-03-14/09c8cb186837b195d5138be25eed3013d5fa2d70c8f82cc8ada02e4d99e6ebf7,2018-03-14,2018-03-14,61440,4,1,32,2,worm
5931,../data/2017-10-20/2a83931bd7be2fe075745fda4a619700635f624b249fc622f22580676b229a63,2017-10-20,2017-10-20,49992,26,0,0,0,trojan
5932,../data/2018-03-14/063c41d7dc2c14145305f2249822b87161b00bf61c10a22152af473b8f6c329b,2018-03-07,2018-03-14,14540,23,0,0,0,trojan
5933,../data/2017-10-20/84320586e355a3fdba07f174fc8c1e5e6e3d3b015a8057533b4ed2d8bd064721,2017-10-20,2017-10-20,442368,4,1,34,0,worm
5934,../data/2017-10-20/b397e20de1df317dc9b6c186df6961cb7f4e3d6bf54b5a3a5b81e47c31419a4b,2017-09-20,2017-10-20,122880,1,21,0,0,virus
5935,../data/2018-03-14/442d556418a3b2f9ed32f8162789b4a3af91ae9810ff9646483ec5c5247c7da0,2018-03-14,2018-03-14,9782,12,1,7,0,trojan
5936,../data/2018-03-14/aae9831753b7937884b99ec5a0f03b80200af2a5b8ce3c2dbc26b4f35e0671ee,2018-03-14,2018-03-14,7168,23,0,2,1,trojan
5937,../data/2017-10-20/15bff735f327c965f0747a4b6d54627aa59c3f6225dd5b6efdd6bbbd0c58d383,2017-10-18,2017-10-20,278528,3,17,0,0,virus
5938,../data/2017-10-20/8c6d6dde6303bf132923a3b720f741e310484aff10495ad1168f60357e7d7dec,2017-10-20,2017-10-20,348160,3,5,28,0,worm
5939,../data/2017-10-20/cb4b352fc1e9354bb0f1961e83389cab36e72f4648f49f1e4702589a0b07debe,2017-09-20,2017-10-20,2053239,3,0,27,0,worm
5940,../data/2017-10-20/26bc78251ac3e7c3467d5a6dae774649c26528c4306d1e4de45eed8cbb95daa5,2017-09-20,2017-10-20,1667584,19,0,4,21,backdoor
5941,../data/2018-03-14/481d7b9d46897bfb20014205c2c90a828746319864d40c7fe841af1e48496b17,2018-03-14,2018-03-14,12800,30,0,0,0,trojan
5942,../data/2018-03-14/1973fec625430061fd560ec7c912424388abe6d929b21b0e921b7c3aa1a861b6,2018-02-26,2018-03-14,6144,11,0,0,0,trojan
5943,../data/2017-10-20/7e2294b660775487f7b6724c1b5e09bc809c85f8edecfd670185e59b56d543be,2017-10-20,2017-10-20,18824,33,0,0,0,trojan
5944,../data/2017-10-20/f4ae6386c0653d58c0f60363a6f0a90d72af266adbea29deeaa0df19cedda8c8,2017-10-20,2017-10-20,81920,3,16,0,1,virus
5945,../data/2018-03-14/dc5694a39d11dfe2c4aeb68338b7e0f96dc14524c03f9910670b46f6d98ef7ac,2018-03-13,2018-03-13,1667584,18,0,4,19,backdoor
5946,../data/2018-03-14/2466d13d4b1d90f91f5ca6d9885cfd84a4c9b2e1af2bb0fe2fbf55c3b95b40e0,2018-03-14,2018-03-14,57808,5,0,31,0,worm
5947,../data/2018-03-14/56a3278527438f41a9355e3efa2d8456202553baf81e99ced75bdc5e43b63c3d,2018-03-14,2018-03-14,49696,5,0,33,0,worm
5948,../data/2018-03-14/2ff1720f38fd26455b856929db69cb3d384337e8aaedb6c12c99bcdc39eb9884,2018-03-13,2018-03-13,16896,1,18,0,0,virus
5949,../data/2017-10-20/366bbdd6d3790c2629fdfcaaef9c6968212891321ae67573a474b376cd8bc900,2017-10-20,2017-10-20,2959956,5,1,26,0,worm
5950,../data/2017-10-20/7101716e4ee83b82af29b46a5dff0d00d80da7cacf99b007d25f105a0d271e45,2017-10-20,2017-10-20,43392,20,0,0,0,trojan
5951,../data/2017-10-20/7a3ed6b91a99f5cfb565859de66956bb2b598e3a61984dac47b354ff9e296c3a,2017-10-05,2017-10-20,14336,15,0,0,0,trojan
5952,../data/2017-10-20/0ecaf75a8a6881d633d3f1adce5d3c9d67dc49438c13070b8b0cc2c8115e8e02,2017-10-20,2017-10-20,495612,0,8,10,0,worm
5953,../data/2018-03-14/5c5550b65e21d0c9992a42b4a7da17c905f722ad39c6a5d6c5df4c37f1078db1,2018-03-13,2018-03-13,185811,14,0,2,16,backdoor
5954,../data/2017-10-20/dab20e382b309955596ece32219cd1338f94cb7440fcdb5a2fd5d5bc462629fa,2017-10-20,2017-10-20,82432,0,19,0,0,virus
5955,../data/2018-03-14/5fdcae3ad60c63e0ed7069f0e492160435c890aa8e63ef453209d98b08f8f8f5,2018-03-14,2018-03-14,7680,11,0,0,0,trojan
5956,../data/2018-03-14/87691b9bb03d00f1ba3b191e706ebff23c66d0a6ee3fea21747c48b8ec6f6155,2018-02-26,2018-03-14,6144,11,0,0,0,trojan
5957,../data/2017-10-20/14095a3d63fb0f81ae6c192fbc2344be70ca7f1214d6cb7fc456b10dc51a02c4,2017-08-20,2017-10-20,114064,2,18,0,0,virus
5958,../data/2017-10-20/ba8a9655874019ecc523dc6443ee53a61259333d0eeeb0da5766722b46f46b39,2017-10-14,2017-10-20,45056,10,0,0,0,trojan
5959,../data/2017-10-20/b82cac2c3fdbc1125b21b93d846e3065019ef1f0e2a0f527e99a1d5269e95b50,2017-10-20,2017-10-20,24064,12,0,0,20,backdoor
5960,../data/2018-03-14/a7d3f338d2d4a825719a26fa987113229f2340096f9f3766fd37cd8b017b7693,2018-03-13,2018-03-13,10922,24,0,0,0,trojan
5961,../data/2017-10-20/75602e15e6683ba95c5c801735cf5839aa625c2b383b810a79ca883b0ceffb82,2017-10-20,2017-10-20,41472,3,18,1,0,virus
5962,../data/2017-10-20/e23c3071c313f020fd5d659777473c55455e0533b7ad8156b9ac1a9a2317159c,2017-10-20,2017-10-20,238557,10,18,0,0,virus
5963,../data/2018-03-14/9eb8117bd9cc5bfbe5913f066a2f7274003ae4bbce65d8a1c03fa080f7694aec,2018-03-14,2018-03-14,93696,4,1,31,2,worm
